user,prediction
627,0.6447237544081743
628,0.4773951745139377
629,0.73679495572477
630,0.5156907239318131
631,0.6447237544081743
632,0.6626179514807197
633,0.6626179514807197
634,0.6626179514807197
635,0.7339892217069808
636,0.73679495572477
637,0.4773951745139377
638,0.8043766578249337
639,0.6626179514807197
640,0.73679495572477
641,0.6447237544081743
642,0.7339892217069808
643,0.73679495572477
644,0.5156907239318131
645,0.4773951745139377
646,0.5156907239318131
647,0.6626179514807197
648,0.5156907239318131
649,0.73679495572477
650,0.7339892217069808
651,0.6447237544081743
652,0.8043766578249337
653,0.6970829964969011
654,0.6970829964969011
655,0.5156907239318131
656,0.6970829964969011
657,0.4773951745139377
658,0.5156907239318131
659,0.6970829964969011
660,0.6447237544081743
661,0.8043766578249337
662,0.6447237544081743
663,0.4773951745139377
664,0.6970829964969011
665,0.6626179514807197
666,0.7339892217069808
667,0.6970829964969011
668,0.6626179514807197
669,0.5156907239318131
670,0.6970829964969011
671,0.73679495572477
672,0.8043766578249337
673,0.5156907239318131
674,0.6626179514807197
675,0.8043766578249337
676,0.6626179514807197
677,0.6447237544081743
678,0.5156907239318131
679,0.6447237544081743
680,0.6626179514807197
681,0.6626179514807197
682,0.6626179514807197
683,0.7339892217069808
684,0.6447237544081743
685,0.6970829964969011
686,0.73679495572477
687,0.8043766578249337
688,0.6970829964969011
689,0.6447237544081743
690,0.6447237544081743
691,0.7339892217069808
692,0.7339892217069808
693,0.6970829964969011
694,0.8043766578249337
695,0.5156907239318131
696,0.5156907239318131
697,0.6970829964969011
698,0.6970829964969011
699,0.8043766578249337
700,0.73679495572477
701,0.6447237544081743
702,0.7339892217069808
703,0.6447237544081743
704,0.6626179514807197
705,0.6970829964969011
706,0.7339892217069808
707,0.8043766578249337
708,0.5156907239318131
709,0.7339892217069808
710,0.73679495572477
711,0.6626179514807197
712,0.4773951745139377
713,0.73679495572477
714,0.7339892217069808
715,0.4773951745139377
716,0.6970829964969011
717,0.6970829964969011
718,0.6970829964969011
719,0.73679495572477
720,0.73679495572477
721,0.73679495572477
722,0.5156907239318131
723,0.6970829964969011
724,0.73679495572477
725,0.6970829964969011
726,0.4773951745139377
727,0.7339892217069808
728,0.6970829964969011
729,0.6626179514807197
730,0.8043766578249337
731,0.6447237544081743
732,0.73679495572477
733,0.6447237544081743
734,0.6447237544081743
735,0.6447237544081743
736,0.6626179514807197
737,0.6626179514807197
738,0.8043766578249337
739,0.6447237544081743
740,0.6970829964969011
741,0.6626179514807197
742,0.6626179514807197
743,0.6447237544081743
